date,sector,methodology,raw_weighted_sentiment,pit_zscore
2024-01-01,Information_Technology,Lexical_LM,,0.0
2024-01-02,Information_Technology,Lexical_LM,,0.0
2024-01-03,Information_Technology,Lexical_LM,,0.0
2024-01-04,Information_Technology,Lexical_LM,,0.0
2024-01-05,Information_Technology,Lexical_LM,,0.0
2024-01-06,Information_Technology,Lexical_LM,,0.0
2024-01-07,Information_Technology,Lexical_LM,,0.0
2024-01-08,Information_Technology,Lexical_LM,,0.0
2024-01-09,Information_Technology,Lexical_LM,,0.0
2024-01-10,Information_Technology,Lexical_LM,,0.0
2024-01-11,Information_Technology,Lexical_LM,,0.0
2024-01-12,Information_Technology,Lexical_LM,,0.0
2024-01-13,Information_Technology,Lexical_LM,,0.0
2024-01-14,Information_Technology,Lexical_LM,,0.0
2024-01-15,Information_Technology,Lexical_LM,,0.0
2024-01-16,Information_Technology,Lexical_LM,,0.0
2024-01-17,Information_Technology,Lexical_LM,,0.0
2024-01-18,Information_Technology,Lexical_LM,,0.0
2024-01-19,Information_Technology,Lexical_LM,,0.0
2024-01-20,Information_Technology,Lexical_LM,,0.0
2024-01-21,Information_Technology,Lexical_LM,,0.0
2024-01-22,Information_Technology,Lexical_LM,,0.0
2024-01-23,Information_Technology,Lexical_LM,0.01185771,0.0
2024-01-24,Information_Technology,Lexical_LM,0.024006451310160423,0.0
2024-01-25,Information_Technology,Lexical_LM,0.022428027118959106,0.0
2024-01-26,Information_Technology,Lexical_LM,0.022428027118959106,0.0
2024-01-27,Information_Technology,Lexical_LM,0.022428027118959106,0.0
2024-01-28,Information_Technology,Lexical_LM,0.022428027118959106,0.0
2024-01-29,Information_Technology,Lexical_LM,0.022428027118959106,0.0
2024-01-30,Information_Technology,Lexical_LM,0.018589132164203614,0.0
2024-01-31,Information_Technology,Lexical_LM,0.01908289193457062,0.0
2024-02-01,Information_Technology,Lexical_LM,0.014496022937196389,-1.4502034958985066
2024-02-02,Information_Technology,Lexical_LM,0.014496022937196389,-1.2668992607361849
2024-02-03,Information_Technology,Lexical_LM,0.014496022937196389,-1.1391701953199942
2024-02-04,Information_Technology,Lexical_LM,0.014496022937196389,-1.0436287005593265
2024-02-05,Information_Technology,Lexical_LM,0.014496022937196389,-0.9686907348289795
2024-02-06,Information_Technology,Lexical_LM,0.014496022937196389,-0.9078776482987809
2024-02-07,Information_Technology,Lexical_LM,0.014496022937196389,-0.8572454772702833
2024-02-08,Information_Technology,Lexical_LM,0.014496022937196389,-0.8142376713781144
2024-02-09,Information_Technology,Lexical_LM,0.014496022937196389,-0.7771146962755014
2024-02-10,Information_Technology,Lexical_LM,0.014496022937196389,-0.7446463328944346
2024-02-11,Information_Technology,Lexical_LM,0.014496022937196389,-0.7159347070248577
2024-02-12,Information_Technology,Lexical_LM,0.014496022937196389,-0.6903071025633836
2024-02-13,Information_Technology,Lexical_LM,0.014496022937196389,-0.667248207955407
2024-02-14,Information_Technology,Lexical_LM,0.01470352684698348,-0.5938077782626483
2024-02-15,Information_Technology,Lexical_LM,0.014837706510666439,-0.5423815871040127
2024-02-16,Information_Technology,Lexical_LM,0.014837706510666439,-0.5283239213665551
2024-02-17,Information_Technology,Lexical_LM,0.014837706510666439,-0.5153055493282049
2024-02-18,Information_Technology,Lexical_LM,0.014837706510666439,-0.5032044154105495
2024-02-19,Information_Technology,Lexical_LM,0.014837706510666439,-0.49191763325672816
2024-02-20,Information_Technology,Lexical_LM,0.014837706510666439,-0.4813577809225105
2024-02-21,Information_Technology,Lexical_LM,0.014420350093444707,-0.5901289982001384
2024-02-22,Information_Technology,Lexical_LM,0.014713203812101023,-0.4930390474400558
2024-02-23,Information_Technology,Lexical_LM,0.014713203812101023,-0.48344141416129177
2024-02-24,Information_Technology,Lexical_LM,0.014713203812101023,-0.4743832993201095
2024-02-25,Information_Technology,Lexical_LM,0.014713203812101023,-0.4658159789319215
2024-02-26,Information_Technology,Lexical_LM,0.014713203812101023,-0.4576966749114179
2024-02-27,Information_Technology,Lexical_LM,0.014713203812101023,-0.44998765355748943
2024-02-28,Information_Technology,Lexical_LM,0.014752903698611668,-0.43028602692432805
2024-02-29,Information_Technology,Lexical_LM,0.014752903698611668,-0.4235560378032948
2024-03-01,Information_Technology,Lexical_LM,0.014752903698611668,-0.417132267705987
2024-03-02,Information_Technology,Lexical_LM,0.014752903698611668,-0.4109921775381607
2024-03-03,Information_Technology,Lexical_LM,0.014752903698611668,-0.405115484427313
2024-03-04,Information_Technology,Lexical_LM,0.014752903698611668,-0.39948387940457974
2024-03-05,Information_Technology,Lexical_LM,0.014752903698611668,-0.39408078709617417
2024-03-06,Information_Technology,Lexical_LM,0.014752903698611668,-0.388891160231069
2024-03-07,Information_Technology,Lexical_LM,0.013518455721007119,-0.8010293189057351
2024-03-08,Information_Technology,Lexical_LM,0.013518455721007119,-0.7868061134788049
2024-03-09,Information_Technology,Lexical_LM,0.013518455721007119,-0.7733146093271439
2024-03-10,Information_Technology,Lexical_LM,0.013518455721007119,-0.7604941476422802
